BASE_YM,CTNP_NM,SGGU_NM,TRDAR_NM,MLE_Y20_BELO_SELG_AMNT,MLE_Y20_SELG_AMNT,MLE_Y30_SELG_AMNT,MLE_Y40_SELG_AMNT,MLE_Y50_SELG_AMNT,MLE_Y60_ANM_SELG_AMNT,WO_Y20_BELO_SELG_AMNT,WO_Y20_SELG_AMNT,WO_Y30_SELG_AMNT,WO_Y40_SELG_AMNT,WO_Y50_SELG_AMNT,WO_Y60_ANM_SELG_AMNT
202312,서울특별시,마포구,디지털미디어시티,2510809,462707943,1666472890,1873989066,1373791385,370123839,2251748,328531868,1102872091,1138170092,820525844,250547269
202308,서울특별시,마포구,디지털미디어시티,2256972,420417647,1715460298,1811630262,1268627254,287450353,1764542,325644893,1204560299,1184220289,808022546,188753153
202403,서울특별시,관악구,서울대입구역_2,603938,171569407,456679132,414004582,483771710,376161851,492861,122183266,330423099,280632500,307842444,252007437
202312,서울특별시,중구,시청역_2,1088017,145921624,828384267,1143237405,986555274,243871225,867132,104729358,522213171,684457814,540467175,142798651
202312,서울특별시,강남구,포스코사거리_1,225054,151209700,813225510,1293851086,942985550,451792544,533836,127626052,494163297,573418522,329304776,186385112
202310,서울특별시,동작구,보라매공원,1432868,326853540,1104382141,1165175659,978297649,511446652,1336024,249971077,808716827,895853610,723562038,387557217
202406,서울특별시,광진구,건대입구역_2,5920321,2103911894,2801955953,1298954251,1285820055,465407123,6393457,1599660792,2049683778,942696590,1018241213,360898970
202309,서울특별시,광진구,건대입구역_2,3287823,2927487652,2896632139,1301300398,1232753738,407687977,3598371,2083288514,2015423007,901669254,912448385,309717698
202312,서울특별시,광진구,건대입구역_2,9845538,2930905697,2882692962,1524076912,1645645929,465130055,9410383,2298012346,2145679896,1118204879,1248074167,350454122
202311,서울특별시,종로구,광화문역_2,867502,497813607,2313179684,2657952346,2596644412,1397522548,661062,363588552,1480248814,1498974296,1358621834,758360784
202404,서울특별시,서초구,서초역,0,31369144,316055491,367666847,452172289,446601310,0,17021374,182076493,210178349,243250318,296665905
202311,서울특별시,용산구,용산구청,0,52753243,151801957,144382774,122667292,60048479,0,46074036,125828196,118446863,100084770,41884665
202311,서울특별시,강북구,수유역_3,0,87876094,242469327,349861081,327385676,170243005,0,65981389,169277633,207807819,188041752,109012554
202307,서울특별시,영등포구,국회의사당역_1,145000,62788208,346415186,411487533,295365052,119172648,71291,38900972,195775189,208633944,146298859,61983354
202405,서울특별시,동작구,총신대입구역_1,3700712,571780291,1861347668,1470536313,1514558593,1207559353,2879435,359400422,1153629063,982502865,1010866738,949412711
202312,서울특별시,서초구,고속터미널역,3342847,241262229,537857818,733138383,793735980,487973553,4206390,324621888,718393532,958154590,1001538649,614703710
202406,서울특별시,노원구,노원역_1,264721,80203914,326698359,337226904,341522950,187258499,379276,67149532,255678249,285861886,301530819,174233046
202308,서울특별시,노원구,노원역_1,1216974,107756745,288304139,459750253,503079370,188941019,1476370,94707838,234148966,347343830,388807534,154685074
202312,서울특별시,노원구,노원역_1,592152,118289837,313917863,474359453,409696865,169734141,835965,91565354,237717315,340425918,334994230,163214041
202310,서울특별시,영등포구,영등포시장역,47220,58549208,189559879,161950609,301172303,374989950,30084,32869266,93879784,67921724,105634531,146086853
202402,서울특별시,서초구,논현역_3,571178,198632642,1015999734,1070396698,765781228,279665020,584185,115075318,543337195,457171649,311972214,137761576
202402,서울특별시,강남구,청담역_1,0,10215353,112024987,284697471,231991548,67431031,0,4266078,35311592,48836885,52992754,32774006
202309,서울특별시,강남구,역삼역_2,402349,82690840,356118041,468673987,304883089,79166021,91663,48060858,172165636,172673743,99475890,34201803
202311,서울특별시,서초구,방배역,3965503,222563249,586491735,733640983,791788018,445535629,3072038,169025015,433521816,546803709,599269409,322323477
202312,서울특별시,종로구,안국역,668896,209262643,686817697,599353161,553884118,372708442,727360,198923931,576886371,468920406,471019954,291549398
202405,서울특별시,강서구,강서구청,650520,428616223,1343642041,1460959541,991283766,754650881,538271,194980896,638922392,668829639,514698312,433366482
202308,서울특별시,강남구,은마아파트입구사거리_4,1733365,3995098,23613953,98979483,70218455,29307476,2187951,4410766,30778500,127064954,85976471,32054962
202308,서울특별시,송파구,잠실역,466354,150663760,526411886,862413466,575348454,137007515,544557,103720183,321122001,454591638,304319539,99650082
202402,서울특별시,강남구,삼성역_3,155427,102983882,505199649,720120601,453176569,117949022,110934,46502809,221478514,261776651,184407432,50029398
202308,서울특별시,중구,롯데백화점 본점,0,28191061,135368791,172759580,116259347,45269104,0,21478699,104718866,122874305,80533131,34875179
202310,서울특별시,중구,롯데백화점 본점,0,32489872,142044509,149732425,129174100,35011389,0,23789424,93703505,110988495,78103613,27753918
202401,서울특별시,강동구,명일역,1677252,87966062,544956246,922301601,772240062,496000180,1929131,69424012,398099999,668231491,542729478,324151817
202404,서울특별시,동작구,노량진1동,88998,241598018,1300884372,1145602656,1034794159,1142217146,55540,126218701,660282061,581217627,536787278,612615558
202309,서울특별시,용산구,용산 전자상가_1,498573,131778536,591508188,541141451,320591795,138465928,338090,114509906,417918526,408961992,241698075,110253315
202402,서울특별시,강남구,뱅뱅사거리_1,55759,36734022,252660871,346576254,265886508,126093390,50349,21495729,119650869,132607871,101704545,46430120
202402,서울특별시,강남구,선릉역_3,46281,96621200,498497698,1169111326,667492743,242782453,23612,29022679,161330330,204961880,145739197,80406382
202310,서울특별시,광진구,어린이대공원_2,897303,417846061,680618727,464653259,473518179,198194562,875959,295909292,456690999,303291003,344058859,130375159
202405,서울특별시,동대문구,장한평역_2,197183,107536173,470620961,562897365,530801127,365897096,160993,65157733,291399053,340989142,299664753,200614038
202404,서울특별시,용산구,이태원역,101496,870430567,2880198035,1328168181,818725170,296505973,85332,388391653,1108022752,483272138,290468463,134109386
202309,서울특별시,용산구,한남오거리,0,328581942,1236959138,962670792,501090481,269921269,0,214696333,752590604,540856822,292751537,163072465
202308,서울특별시,양천구,목동사거리,7,23508612,113022011,168353507,176401644,130457820,5,13660013,60486032,89877639,95541201,63660408
202406,서울특별시,강남구,청담사거리_2,173,30878283,211133889,206382452,195169629,99517276,101,14897599,95625316,96265336,91790586,49991578
202402,서울특별시,동대문구,경동시장_2,80,13551988,87722252,185271802,250328165,362866403,39,6234829,41117604,82297572,94457500,167350106
202404,서울특별시,강서구,발산역,1560287,112678321,464414847,558833409,537059980,309568450,1429637,91604060,337563343,403492708,384516606,226608539
202308,서울특별시,영등포구,영등포역_3,26850,126617613,412000590,373933842,311179341,223916773,30434,106301265,328518502,277526127,226667450,150689906
202402,서울특별시,영등포구,영등포역_1,0,41804396,131783778,88118609,83314653,61656535,0,29218930,87734778,58866569,50949871,42594007
202310,서울특별시,서초구,논현역_4,1016162,326877906,1114011050,1277071644,1194500107,644830502,417377,197213371,607760178,633022857,527211180,279578924
202402,서울특별시,강남구,삼성역_1,877846,133199058,1027856182,1479113076,915065172,317877184,455499,61343163,395338408,473476407,290292502,104892607
202312,서울특별시,강남구,선정릉역_2,788703,123671644,500091967,829363724,425830765,142496745,768395,71716728,255126093,329100815,187413808,83500474
202311,서울특별시,강남구,선정릉역_2,910079,112779780,451416617,548733728,450376602,103873179,629465,68638847,262290434,238589370,161230817,58276530
202307,서울특별시,강남구,청담사거리_3,329884,175097807,632655752,1157103490,858899647,155107688,355779,73426445,260851149,414721808,327480918,67421988
202312,서울특별시,노원구,노원역_2,210597,183574667,389582474,546145412,467263535,322684176,264520,91449519,228248558,274537027,289355597,213667467
202312,서울특별시,중구,장충동 족발거리,77549,154523861,522521767,713569937,605832536,396213285,97540,89637494,328279748,424872411,353730434,242497042
202402,서울특별시,강남구,논현역_2,0,41285066,165322245,205619275,182596953,121223126,0,24096438,85583618,94778124,79919995,53772878
202309,서울특별시,성북구,성신여대입구역,8078950,1074107641,1917889203,1804933434,1798619069,680025242,10452575,890099212,1414545175,1377246950,1451658869,564819545
202310,서울특별시,양천구,목동 현대백화점,2615608,118855439,374438717,780706503,809847884,267853253,2399123,87073193,275922183,572552096,571346020,203690927
202401,서울특별시,동대문구,장안동사거리,4004084,202333845,951559103,1540200570,1310108696,778625306,4815031,132551639,622200596,993628495,851200705,507619916
202404,서울특별시,마포구,공덕역_2,927276,109896856,800863192,789016248,922864120,485024584,530004,44745022,308636604,309546097,348084617,209137373
202401,서울특별시,서대문구,이대역,587127,160522637,329557542,272978816,498128316,156521923,929680,218422894,453953209,361689883,542492221,222611333
202404,서울특별시,강남구,삼성역_2,258701,75431614,450423350,583849526,277725920,101737921,159385,35957070,210578285,240746167,110132952,37042433
202403,서울특별시,서초구,교대역_2,466696,151279655,815365510,1100198323,1207997516,803212110,404354,107619798,475318254,486670554,546450099,364765559
202309,서울특별시,송파구,문정역,0,38729461,184930033,200994566,169111052,114513945,0,19684744,80958539,86681510,77589262,52878032
202403,서울특별시,강북구,미아사거리역_1,3817409,436687176,1216187924,1276412954,1026975929,557984842,4974293,321629136,1050157270,953856882,775330875,447815828
202405,서울특별시,구로구,대림역,444201,58093211,228086580,288364483,322658540,216301667,506833,44200500,147927430,198953768,197641425,129621570
202307,서울특별시,중구,을지로3가역_2,142919,444527213,1163048469,798318317,598954715,261638836,129232,251985158,639410971,436305959,298860486,123236634
202403,서울특별시,성동구,왕십리역_2,36498,210816766,936070439,659254231,594981555,358065549,37513,120415772,436632419,319698848,317657171,183894178
202310,서울특별시,송파구,방이동 먹자골목,864603,2036576907,4230626827,2829516572,1902109100,714617200,570659,1297230559,2441902900,1494498283,929469378,368319372
202402,서울특별시,송파구,방이동 먹자골목,335664,1462867564,3953942235,3017636840,1923854705,731823941,283882,875153603,2202067124,1354305024,841334405,346232882
202406,서울특별시,종로구,서대문역_1,76495,14044895,84484942,144127814,114126269,47484423,89206,12481774,74887862,147708594,101181304,52580091
202404,서울특별시,종로구,경복궁역_2,795132,111123501,560157582,566624514,746463608,554444789,984262,131739491,538143134,457658969,473614794,335444864
202404,서울특별시,구로구,구로기계공구상_1,723482,22579074,163612025,261161642,297276681,244255782,696313,11865960,69405940,103413717,123700979,89385180
202404,서울특별시,종로구,동대문역_2,363237,63747328,233838018,372736028,339495209,413870309,105692,46996378,143762246,204276263,193450821,214065656
202403,서울특별시,종로구,동대문역_2,1214385,69973405,236072014,364439794,400060814,444987193,386857,44390739,151199154,211005306,230402944,234085616
202312,서울특별시,중구,신당역_1,433701,248311852,698129625,536086594,641516097,509304158,304116,191252035,543661917,323047247,381190731,352567266
202401,서울특별시,강동구,천호역_1,1677774,431097112,1300056623,918448228,775288730,350628144,1799596,313086428,902209172,612078428,493662620,248777121
202403,서울특별시,송파구,신천역,8347898,1029234360,3814385634,3936758710,2802631367,1364372990,6734702,601994326,1982009369,2006628801,1514338051,780640949
202405,서울특별시,동대문구,경동시장_1,930,40471546,265442940,442258487,615231312,592615670,552,27012976,199878100,306014998,359034848,530777730
202402,서울특별시,서초구,양재동 꽃시장,0,152190,345863,447854,1550595,6254745,0,141572,306173,369927,1300150,5073708
202307,서울특별시,동대문구,신설동역_1,0,32148961,81502730,124001198,129686957,164413853,0,15189287,41216201,57147356,54577900,63018837
